sentence,label
走势分析：被动吸筹，无力反弹，垃圾穷庄，无人买卖。观望看热闹  ,0
慢慢的就习惯了。  ,0
看看旅游股，现在正是价值洼地！每年11月旅游股表现亮眼！看看去年11月的旅游股表  ,1
千万成交量，谁敢买入等上涨，远远离离惹不起  ,0
全天走势点评：地下室里无大资金买入，无量垃圾不敢买  ,0
6.66买入  ,1
炸板高位股不要碰，一失足成千古恨！每年11月旅游股表现亮眼！看看去年1,1
炸板高位胡绝对不能碰！买股要买安全，绝对不能冲动！每年11月旅游股表现亮眼！看看  ,0
每年11月旅游股会有亮眼的表现！看看去年11月的旅游股表现！在大环境复杂的背景下  ,1
买股买安全，买预期！每年11月旅游股表现亮眼！看看去年11月的旅游股表现！在大环  ,1
全天点评：无量弱反弹继续，综合分析继续观望看热闹  ,0
早盘分析：吸筹不积极，拉升没有量，继续回避看热闹  ,0
跟风上涨反弹，随时打回原形  ,0
继续回避看热闹，一股都不买，谁买谁二百五  ,0
全天分析：全天成交上千万，要想上涨是扯淡，假涨  ,0
603099清仓出逃，等回调再买入  ,0
早上最低点成功抄底  ,1
跟风大盘弱势反弹，地下室里挣扎，看看看看热闹闹闹   ,0
破位股破位股破位股，重要的说三遍，观望看热闹  ,0
张家界 继续观望看热闹，弱势  ,0
603099涨停板已经清仓了  ,0
冲冲冲啊  ,1
破位下跌后的无量弱势反抽。不买，买了反弹出逃  ,0
真是个垃圾，板块都张不过  ,0
现在的股市有几只今年走势好的，都是一塌糊涂，我是几千块放着不动了，割掉也没意义了  ,0
这样的上市公司就是骗人的，为什么不包括门票收入！！？？？  ,0
全天分析：尾盘大单砸盘，小资金推升反弹，继续观望看热闹  ,0
大庸古城是个巨大的雷啊！不挣钱还要输血，当初项目募集资金就没人要，还有银行的有息  ,0
在股吧里你觉的这个票好就留着，不好就走人，不要成天在吧里瞎BB。   ,0
下去下去下去，无庄无量垃圾，散户推升反弹  ,0
我在双十一前，几乎天天告诉大家卖卖卖！今天开始，告诉大家张家界快到底了，极限5元  ,1
你好，请问贵司和万达集团的合作进展的怎么样了？万达集团最近也在发展文旅产业与贵公  ,0
今天还杀出割肉盘了？  ,0
有主力还会阴跌到如此，继续回避一股不买  ,0
这股还有主力吗  ,0
今天要给张家界点赞[赞]，大盘跌这么多，还很坚挺！  ,1
这股就这样了，也跌不到哪里去了，没成交量  ,0
下跌趋势不言底，你知道跌不到哪里去？地下室到地窖里  ,0
不断阴跌，跌到哪里不知道，随波逐流，任意飘  ,0
小穷庄垃圾股被动吸筹，吸不到，无能力反弹  ,0
茅台都跌了20%了，你个亏损股表现得还不错  ,1
无庄垃圾股，球用都没有  ,0
地下室憋着吧，不要乱折腾了 ,0
亏你八辈祖宗呢，还点赞，等着跌到5块钱吧  ,0
说实话，这个点位还比较高，5.5左右正常  ,1
努努力啊。加油上啊  ,1
待在地下室里憋的太难受了吧，垂死挣扎一下  ,0
奔五块去了  ,0
旅游的人是人山人海，没想到还在亏损，这财务做的无语了。  ,0
我割了你还不涨果然是个垃圾  ,0
这垃圾已经进到地下室了，不是大家都看空，就该买了  ,0
建议公司赶紧把太庸古城这赔钱货处理了，否则年年大亏几千万  ,0
这垃圾是进地狱还是反弹，百分之五十，继续观望看热闹  ,0
熬吧，跌成这样还卖就是了  ,0
敢买这垃圾的既是勇士也是炮灰，正在地下室，会不会进入十八层地狱？  ,0
似底不是底还要创新低  ,0
天天跌，也是服气了  ,0
这么快就到6块了啊[鼓掌][鼓掌][鼓掌]忍住，5块接猪血  ,0
今天买了大庸一万手  ,0
上次跌7个点进来的，现在感觉买早了   ,0
和云南一丘之貉  ,0
公司组织去张家界旅游，买了点结果埋了我，亏了3000多了，就当旅游费用自己掏腰包   ,0
一天比一天严重  ,0
呆在里面的都是些赔钱货，等待新的大庄来救援  ,0
通知：这垃圾已经进入了阴间，千千万万远离，无庄垃圾不能参与   ,0
这垃圾想从地下室重见天日，相当困难，无人拉升  ,0
会有反弹只是反弹而已，无庄垃圾不能参与  ,0
看到大家都看跌我就放心了  ,0
走了留下的老乡挣钱亏16个  ,0
这垃圾有庄吗？有的，散户在坐庄，远离看热闹 ,0
有垃圾有庄吗？有的，散户坐庄  ,0
怎么还有那么多买这个旅游股，一帮子25,0
你怎么可以这么垃圾呢  ,0
无庄垃圾惹不起，继续远离看热闹  ,0
下去呀，至少应该跌到5块3毛附近才有支撑  ,0
他们怎么会玩亏损的呢，经营不好，就让有有能力他经营，市场这么好，居然亏了  ,0
利空落地了么？  ,0
重磅！张家界三季报，还是亏损大家都知道了吧！大家想没想过，三年疫情过去了，其它旅  ,0
张家界：预计23年前三季度归母净利润同比增长59.66%至68.71%  ,1
怪不得连跌一个月，原来大佬们早就提前知道了，主力真恶毒呀！  ,0
等待退市，ST涨价*******************************  ,0
那么好的旅游市场  ,0
奇葩公司  ,0
周一要跌停的节奏  ,1
旺季还亏损，晕  ,0
年k线收阴，看明年吔  ,0
无庄大垃圾，没戏，谁买就是二百五  ,0
张家界，假如没有资产注入，到5元下方可能性很大的。   ,0
破6已成定局   ,0
我500股也忍无可忍了，天天这样阴跌？  ,0
还记得我说的吗？大节前两周内不要买旅游，还有节后一周旅游就是垃圾板块，怼我的人那  ,0
等你下跌一整年了，终于来了，下周开始继续加仓  ,1
天天跌退是吧  ,0
问董秘，天门山森林公园何时注入上市公司？宝峰湖根本没人去  ,0
垃圾王中王  ,0
很美的城市，祝张家界越来越好  ,1
长白山持有或者买入。长白山持有或者买入。  ,1
另外，张家界资产注入或置换呼声很大。主要看三季报再定。  ,1
这周的K线走的一言难尽  ,0
热烈欢迎我秦总入股张家界  ,1
13块5成交，长白山。13块5成交，长白山。13块5成交，长白山  ,1
跟屁虫跟屁虫跟屁虫跟屁虫跟屁虫跟屁虫跟屁虫跟屁虫跟屁虫  ,0
景点股只有 长白山 长白山 长白山 长白山 ↑  ,1
无庄小穷庄，散户买入推升反弹，随时会跳水  ,0
散户买入了，下去下去下去下去下去下去下去下去  ,0
无庄垃圾股，谁买就是处生。真的，没戏  ,0
天天绿我  ,0
都在说国家队进场了，旅游板块该涨涨了  ,1
每天时不时的看一下然后关闭，因为走势都是一样，一直往下跌  ,0
穷庄垃圾股，谁买这谁就是处生。长白山，国华网安，电科芯片  ,0
有庄的股，长白山长白山，一买就涨。好话只说三遍  ,1
这小穷庄已经被套了，你想挣谁的钱，垃圾股观望  ,0
张家界你做个人  ,0
果断全仓，坐等连续涨停彻底开启。  ,1
目前百分之80被套，熬着吧  ,0
国庆期间，张家界武陵源核心景区、天门山、大峡谷、茅岩河等知名景区，一如既往受到游  ,1
500股放着，几天没动了，没行情  ,0
八月份去的张家界，感觉到处是坑，到处坑你消费，上厕所都收费，大巴车上推销，导游带  ,0
我真不敢了  ,0
大家近期关注！张家界三季报预告是否扭亏？  ,0
挂了几天6.66居然买入了。有点背  ,0
这小穷庄都已经被套了，没拉升没吸到筹，肯定赔钱  ,0
长白山涨停了？！  ,1
拭目以待！  ,1
国华网安 长白山 到位。国华网安 长白山 到位  ,1
能来个涨停吗？少亏点[哭]  ,0
长白山长白山长白山长白山长白山长白山  ,1
一般大跌过后都会给个面子反弹，你这个好家伙直接埋人啊  ,0
淡季来了，不到明年六月份回升不起来  ,0
挺住，洗盘而已  ,1
下来吧没用的玩意  ,0
下去吧，红个鸟呀。别恶心人了  ,0
这股犹如70岁大爷的肾  ,0
今天挣的钱可以去买卫生纸了  ,0
垃圾股没有主力关注，像一坨翔一样臭不可闻。  ,0
无量反弹跟屁虫，没有什么意义  ,0
你买个垃圾股，挣点买卫生纸的钱，乐成这球样，呵呵  ,0
排名从两千多一下子窜到九百，是有什么大事要发生吗？  ,1
今年十一，张家界全部是大雾天气，基本没有人去玩，  ,0
一年不到两个亿的营收，一个上市公司全靠门票钱吗？难怪涨不起来 ,0
明天准备进点货  ,1
当下经济不好石油公司都亏钱，为了让它们少亏不出去旅游！  ,0
节前搏节后涨的悔青肠子。  ,0
进入地下室了，碰不得，无庄垃圾  ,0
没，出来说两句啊，！  ,0
没得玩了内资狗厉害  ,0
668搏一把，反弹就跑了  ,1
大家千万不要买，张家界5元下方，在可以考虑是否进场！  ,0
持币过节喽！张家界，空仓5元下方等你。 ,0
旅游旺季吃多了拉稀  ,0
儿子跌停啊  ,0
开市前满怀期待，开市后脑袋一片空白，跌懵了  ,0
莎比傻眼了，一群韭菜二百五，吹牛牛死了   ,0
我等明年五一节再看它一眼[哭][哭][哭]  ,0
6.9直接跑了  ,0
绝对错杀，亏惨了[哭]  ,0
每年国庆假期一结束，旅游淡季开始了，旅游酒店板块开始一路下跌。  ,0
感觉有点空头陷阱的意思  ,0
什么情况呢？谁来解答  ,0
国际庄炒家，亏你呢  ,0
这钱亏得真容易.无力吐槽  ,0
就算跌停也不能进，破6再考虑[捂脸][捂脸]  ,0
挂，6.66的单试试。不过旅游业缺的不是游客，是缺乏整顿，乱收费，得罪了广大投资  ,0
一个字，买  ,1
旅游业淡季来了[哭]  ,0
明天暴die  ,0
庄家死完了，吸点血去抢救 ,0
大雍城的计提，想想也怕  ,0
今天旅游股都跌惨了  ,0
加仓到400股，这行情走坏了，不适合去操作了，放着吧，也不会去加仓了     ,0
这垃圾小庄比他爹桂林旅游跌的少，太不听话了  ,0
这垃圾就是要钻到地窖里去，加油  ,0
重磅！节前就多次告诫大家，卖卖卖，持币过节，等5元在进场！唉！没听的，将亏损严重  ,0
目标价：6块附近，加油。目标价：6块附近，加油。  ,1
哦哈哈哈[大笑][大笑][大笑]5块接猪血，说了多少次了，你们这些韭菜渣就是不信  ,0
成功加仓到400股  ,1
无庄垃圾股，暴跌是必然的必须的，加油  ,0
知道错了吗，还没到底呢  ,0
这是什么情况  ,0
涨一波等我回本就撤  ,0
张家界10月9日加速下跌  ,0
张家界10月9日盘中跌幅达5%  ,0
双节期间美、港表现强势，有望传导至“大A”，旅游业有利好  ,1
翻一翻的旅游收入 旅游板块节后能爆涨吗？  ,1
节后必定大涨，完全符合我南城释小龙预期。对于优质股就应该反复横跳，差价、波段什么  ,1
大庸古城没出路则上市公司没什么希望  ,0
节后大概率暴跌  ,0
港股那边反应不太好啊  ,0
10月1日，张家界国家森林公园入园人数接近5.6万人次。  ,1
这股再不好，没有融券，玩不死人的。  ,1
都说了，旅游股8月中旬已经出货了，没戏了  ,0
张家界这么好的景区经营管理业绩不如人意。真是让人无语了。  ,0
大家还记得五一节后这个垃圾股大跳水吗？  ,0
大家开市躺好了，主力资金要来扫货了  ,1
八元拿也能套我一个月，没谁了   ,0
节前行情清淡没行情节后在数据推动鼓舞下会有反弹尤其是低位  ,0
各种利好，业绩也反转了，没想到是这样  ,0
还玩你MMP  ,0
张家界股是个大坑。我7.87入手7.21剖肉。买之前看过近一个月股价最低都7.2  ,0
利好提前兑现，这波直接到6块以下  ,0
怎么会这样，买了以后天天跌  ,0
放假以后连续跌  ,0
重磅消息！这个冬天，三亚旅游不火，东北哈尔滨旅游火热，是什么原因？第一点，在东   ,0
强势底分，等MACD金叉后再看  ,0
破前低就直接满了，不管了  ,0
涨了，国庆要大涨  ,1
1毛4给我洗出去了再也不买你了等着节后大跌吧  ,0
真弱，昨天买江淮汽车好了，买你个啥鸟  ,0
这小庄口袋里比脸都干净，继续看热闹  ,0
继续装死  ,0
年K线今年收阴线  ,0
这小笔穷庄吸谁的的筹码？自己洗自己的吧，二百五  ,0
几千万坐庄，真踏马的恶心人，狗穷货   ,0
