comment,label
现在大资金全部进etf了要涨一起涨,0
$上证指数(SH000001)$套人北向是专业的,-1
引导市场资金热炒，反复吹拉弹唱炒高中小私企市值，市值增长的增速远远超越盈利增速，,0
都别急于干啥，多看看再说,-1
大盘3300到2800，我浑浑噩噩过来了。亏麻了，大盘2800到现在3300，我,-1
早盘北向资金进入20亿拉高出货，到了下午卖出四十亿，全天共卖出60亿，主力都看透,-1
大部分股票都帮麦当劳卖广告了/…,-1
[鼓掌],0
房子抵押，一部分加仓一部分买保险，怎么样都能挣钱[奸笑],-1
$上证指数(SH000001)$破车领涨,0
60分布林中轨压力位3257，别追高，调整没结束，这只是弱反，反抽后继续调整，目,0
$上证指数(SH000001)$机构基金在拿基民的钱做盘，乱倒乱拉...从中谋利,-1
阳转阴可太牛逼了。…！[捂脸],-1
惨啊！人间惨案。,-1
要跑的比外资快，把外资套在里面,-1
现在卖盘开始弱了,-1
军工是否顶得住,0
谁来救救你,0
还有啥好想的，跌吧，大家等着呢,-1
$上证指数(SH000001)$指数还是哪个指数，钱哪去了？,-1
2023第一天，券商砸券商？什么情况？！,-1
今天应该是冲高大跳水,-1
看着图形，明天还是一根长阴线，下周稳了再玩,-1
茅台宁德时代为首的抱团牛赛道股周期股只会对市场更大的负面打击。现在拉起来指数跌少,-1
在3600上做斗争,0
缩到乌龟壳了，还没人买,-1
机构是吃煤炭吃上瘾了么,-1
3087点牛市初起点，明年牛市中点4000点，后年70O0点，历史K线推势相隔7,-1
跟着主力一路做空．赚了一套房．爽翻天,-1
看你下半年怎么玩继续玩封控呀，再封多几次呀,-1
听说生长激素吃了能涨高，该给它吃吃药了，年纪轻轻不长个，这是病，得治啊。!!!,0
#红五月收官！您赚了多少？来晒晒吧#$(SZzssz399006)$2020年牛,1
$上证指数(SH000001)$给机会都不跑？[奸笑][奸笑][大笑][大笑],0
这次或许就是真正的底……,1
终于见顶了。,-1
美联储凌晨3点宣布，立马拉升，真是立竿见影的效果！,1
快跑,-1
价值投资加仓[撇嘴][俏皮][俏皮],1
有关系吗,0
大盘高开3600居然直接跳水这还不叫谋反！[捂脸]1月全红计划破灭[捂脸],-1
厕底疯狂,-1
离场观望，等待结果,-1
等着茅台砸盘，茅台不砸下来不买,-1
风险控制得真不错,1
看到每天成交大量，是机构调仓换股，年前买的A，获利后，又重新买入大篮筹B，看明白,1
只要大盘轻轻一下跌各股就欧型，小散年底了留点过年钱吧，可别找死了，远离大A，珍惜,0
28必破，他们说的真对,-1
市场低迷但流动性宽松，买点159633中证1000指数ETF,1
$上证指数(SH000001)$还是那句话，自从我空仓后大盘一直很强，期间外围两,0
]这个时候别在发行股票了[哭]看看301系列股票跌成样了[哭][哭],0
迎，春风吹动风电，电动实足。新一轮一年之计，悄然而升[吃瓜],0
6月回点血，7月三天跌没了,-1
$上证指数(SH000001)$2800,0
$上证指数(SH000001)$$创业板指(SZ399006)$创业板明显强于上,1
明天大跌！,-1
指数瞬间上破3000点，能加把火吗？,1
工信部统筹锂电池供应，成本低的盐湖提锂不是更有前途吗？这时候被吓的丢掉筹码也是醉,1
券商股砸盘你敢涨？？？,-1
鸟市场奇了怪了，指数还在高位，我持仓连续十天下跌了,-1
这些猴子喜欢吃的玩意，，，里面是白的,-1
是涨还是跌这是个问题[旺柴],0
$上证指数(SH000001)$内资机构，简直恶心到家了,-1
哇塞,0
A股明天跌到3330看有没有机会涨起来。不然就开始下跌调整模式。,-1
主力开留了,-1
3000点保护战，坚持住。,-1
太疯狂了，一直盯着个股杀跌[大笑][大笑][大笑],-1
$江铃汽车(SZ000550)$$上证指数(SH000001)$赤峰黄金：稀土第,0
准备20个，2000点抄底……，现在躺平,-1
不要反弹啊,0
大盘缩量，沪市今天有可能3000亿以下，两市不会过六千亿。快反弹了！,0
$上证指数(SH000001)$迫空上涨！目标3500。,1
按理来说，大盘2900有强支撑，反弹趋势好了有可能再见到3180附近，这是一个箱,1
$上证指数(SH000001)$跌的又不多才1个点有什么好骂的这点心理素质都没早,-1
钠电池储能爆发,1
切记，风口是用来割韭菜的，这个问题必须清醒。,-1
$上证指数(SH000001)$快跑啊，市场已经被吸干了，放量暴跌了，没有底，能,-1
可怜的内资狗,-1
昨晚的大利好去哪儿了,-1
我估计国际局势也就能影响我们的开盘一个小时，后三个小时应该走我们自己的行情了！看,-1
$上证指数(SH000001)$对3358点的高点所做的2次冲击，也就是下跌26,0
听我说谢谢你,0
6月14日，感觉大盘到头了，清仓。,-1
下午恒生指数到19680！,0
大盘指数回来了，本金少了3个W,-1
又跑输大盘[傲][傲][傲],-1
这几天都是量少而上涨，不寻常啊，上午笑呵呵，下午哭啼啼,0
$上证指数(SH000001)$今天站上3300点毫无悬念，加油！,1
趋势向下，谁都不知道哪里止跌，管住手吧,-1
说到心窝里了?,0
今天准备跌多少？,-1
今天至少跌30个指数点,-1
主力能不能休假一天，今天仃止砸盘一天，让大盘也喘一口气。,-1
下星期目标2900,-1
开始惜售了，下午有希望再v起[成交],1
内资又开始跑了，等不到周五了,-1
大盘走势像两桶油的有价，国际涨价3毛，我们涨3毛，国际降价3毛，我们降8分,0
谁能告诉我能上涨的动在那里,-1
我是小散,0
$上证指数(SH000001)$1.2万亿丢太平洋，泡都没有冒一个[捂脸],0
$上证指数(SH000001)$狼来了，狼来了！今天让没跑的散户全被狼吃了！！！,-1
今天200万抄底真的爽歪歪，已经大赚一笔，明天开盘就卖1/3，收盘前卖一半,1
今天要拉起来，稳定细心,1
追跌不追涨，切记切记,-1
为什么内资大资金持续不断的流出？外资大资金却持续的流入，这是为什么？难道是观念不,-1
诱多,0
$上证指数(SH000001)$大道至简，悟了,0
三年前的今天科创板开市，当天下跌，后期连续反弹几天,0
持仓10支股，跌了9支[哭][哭],-1
祖国强大祖国万岁,0
今天外资放假[偷笑],-1
2022年赚钱的举个爪。,0
管住手 3200附近在入手,-1
$上证指数(SH000001)$还有3900多家大跌，就这样把指数给干红了创业板,0
今天危险了,-1
20月复权均价之上之优质低估值权重高分红价值股仍是中线重仓投资首选！,1
$上证指数(SH000001)$原因是黑色星期四，我找到原因了,-1
今天9:25分竞价成交量多少？谁知道,0
$上证指数(SH000001)$药ETF，酒ETF，买入，东方财富买入，,1
超小股本，业绩优良的新能源汽车配件股，泰祥股份明天上市创业板，众多资金磨拳擦撑！,1
360行，行行出状元，股市这一行当，太难、太苦、太孤单，也是成功率最低的行业！即,-1
前天就说了，我清仓不玩了，你们还有的人说我清仓早了，请问还早吗？[想一下],-1
去散户化进程已经开始。各位会很痛苦。,0
不能说你五尺漏底？？？？,-1
拒绝打新从我做起，本人已经三个人不打新了。,0
跳了再跳,-1
$上证指数(SH000001)$股市你说了不算！,0
$上证指数(SH000001)$3000点在向你招手,-1
$上证指数(SH000001)$天天阴跌,-1
$上证指数(SH000001)$这市场全球第一，牛市，大牛,1
$上证指数(SH000001)$大涨[大笑][大笑][大笑][大笑][买入],1
暴跌开始,-1
$上证指数(SH000001)$中石油硬扛啊,1
A股真是没法玩了,-1
$上证指数(SH000001)$今天叫tm惨烈,-1
今天肯定大涨,1
继续套人，等会就大跳水,-1
清仓了诚达药业。大家发财，一般我清仓就会踏空，追涨就会被套。,-1
午后那波还以为要拉高：：真的没想到从赚一万多到收盘赚几百块[摊手][摊手][摊手,-1
明天礼拜四，今天不跑什么时候跑？,-1
全网都在说下午要V起来，大概率是V不起来了，哈哈,-1
吃中药晒太阳的节奏,0
[复盘]快收盘了，我再下个结论，明天主跌，今天截止目前跌了15点，明天双倍，盘中,-1
没有中级上升五浪、笫一循环浪就没走完、也不完美、我相信最终要走完的、还有八年、当,-1
熟悉的配方，熟悉的味道！[成交][成交][成交],0
即使这次行情仍视为较大的反弹，那反弹顶按技术指标走势也应达到三千四五点左右。,1
$上证指数(SH000001)$神仙也救不了,-1
今天清仓了。,-1
上证指数洗盘形态，这不是空头市场，是上涨中震荡行为。,-1
一个海鸥住工，第一天涨停半路上就卖了，错过5连板，一个彩虹电热毯第一天加入自选，,1
好像主力在出货，却拿不出证据,-1
要跌你就跌舒服了，别磨磨叽叽的！,-1
亏了30%，再见,-1
供大于求，反弹没资金，继续下跌,-1
感觉吧里个个都是人才，说话又好听，就是不知道赚到钱没有[旺柴],0
又是拉指数的一天,1
明天3000必破,-1
今天有人追光大证券没得，我又上当了,-1
大盘没量，说明真的没人想玩了，大家都伤心了，呵呵,-1
被资本控制的无良媒体，天天跟假洋鬼子屁股后头又吹又吸！,0
可以适当低吸，静等风来。,1
哎股看着一片心酸辛酸.....,-1
精华制药，我从22.35一直拿到现在，二万股，我一股都没割，因为我始终相信它的基,-1
$上证指数(SH000001)$兵败如山倒。,-1
别光喝酒也吃点菜啊，指数回来了钱没了。[滴汗],-1
不能下去呀,-1
绝绝子,0
顶部初现,0
连续三日五日线下,-1
$上证指数(SH000001)$能撑一会就多撑一会，今天多出点货、明天的腰包就多,-1
牛逼,1
开始跳水啦,-1
快跑吧下周破3100,-1
收盘不绿我倒立洗头！,-1
元宇宙概念炸烈，上车！开启虚拟人生！赚它一个亿再说，不下车！干就完了,1
不拉高，怎么有人接盘,-1
沪指明日早盘低开破3226后探底回升。,1
$上证指数(SH000001)$下午跳水，注意,-1
为什么我卖股票总是在最低点，买股票总是在高点,0
$上证指数(SH000001)$下跌是明摆着的事，周一周二没有-5%跌幅不准备抄,-1
一大帮的机构基金都是只会抱团和追涨杀跌所有行业都被玩成了周期行业难怪大盘十几,-1
$上证指数(SH000001)$今天北向不能交易，看看到底内资能怎么做空,-1
这怂货又怎么了呀？,-1
木用任何研判，27OO是拐点！,-1
跳水预演，哈哈哈哈哈哈哈哈哈,-1
今天上午进场的，下午这闷头一棒，看看港股就知道多惨了,-1
坚持自己观点2850点,-1
看样子是外资恶意做空A,-1
新能源没人接盘了吧[奸笑][奸笑]反正就是不买，,-1
下周大盘预期支撑3170点强支撑3150点，极限3131点。阻力3211点，极限,0
今天接盘的，下午怕要被锤了,-1
上证指数这两天总是围绕3575转，不是好事，这个月肯定要破3557点。节日前看不,-1
考虑到优质属性，因此现在的万华具备投资价值，下一阶段和563000一起建仓,1
不会连续大涨吧，刚空仓[哭],1
地量地价,0
周末不确定因素太多了所以主力周五基本上都会跑路等周一确定板块,-1
为什么卷商叫做渣男？,-1
还是要靠券商呀,-1
今天收盘要发什么利好好呢,0
指数回来了，但是我的钱没有了,-1
我擦，又玩高台跳水！,-1
鸡狗鸡筋公墓私墓很配合我的预测，昨天就说了今天要低开低走，要走向3220,-1
今天央行净投放1230亿元。,1
$上证指数(SH000001)$今天失手，舅说昨天就该刨了。,0
十4300,1
$上证指数(SH000001)$毫无疑问，新一轮行情又开始了,1
美国股市走入下行通道中国股市应该走人上行通道,1
$上证指数(SH000001)$蓝筹跌不停，小票涨不停，，庄家玩法！,-1
白酒还在跌，中秋不喝酒了吗?,-1
看看谁在跑，就知道怎么做了。,-1
明天破3下2,-1
$上证指数(SH000001)$A股不理外围暴跌低开高走，今天准备去四度赤水！,1
快跑、今天大盘暴跌,-1
开弓没有回头箭！,-1
$岩石股份(SH600696)$财联社7月3日电，以“疫情冲击与经济复苏”为主题,-1
今天银行扳块护盘，还有中字头，所以指数还不会大跌，观望午后尾盘。,0
$上证指数(SH000001)$缩量反弹，暴跌即将开启,-1
趋势还在的股票走震荡尽量不追高等等回采低吸,0
$上证指数(SH000001)$狗大户一直在卖，散户在抄底，没想到地狱有18层,-1
毁本之路20230224,-1
大盘这个位置真尴尬，跌上面有压力，想涨没资金愿意进场，下来吧别硬撑！,0
小心节后被忽悠！,0
跑跑跑！挣钱啦！,1
风险提示：本内容所提到的观点仅代表个人的意见，所涉及标的仅供参考————我自己觉,0
大盘1～3月份走势预判为“M”型验证中，元旦到1月9日走反弹上升的“l”；10～,0
$上证指数(SH000001)$见底了！,1
卧槽,0
一到下午就萎了,-1
李大霄来了没有，可以摸底了[大笑][大笑][大笑],0
稳,1
大盘早就失真了。涨的时候，大家有的票不会涨，回落的时候，大家有的票跟着跌！总结就,-1
跳水才是王道,-1
怎么又下去了,-1
炒股翻倍，是我的绝活！一招鲜吃遍天，为了锤炼这一招，二三十年如一日勤学苦练，终于,-1
